created_on,device_type,id,operating_system
2016-02-28 05:32:47.300,Amazon Fire,1706,Fire1
2017-01-18 05:06:40.100,iOS,1707,20
2015-07-16 16:15:48.500,Android,1708,Jawbreaker
2016-10-08 16:43:29.200,iOS,1709,8
2014-11-08 20:07:10.700,iOS,1710,10
2016-11-04 20:00:18.100,Amazon Fire,1711,Fire2
2017-01-23 22:12:19.100,Android,1712,Jawbreaker
2016-11-11 03:58:13.100,iOS,1713,7
2014-09-01 15:54:50.800,Android,1714,KitKat
2015-12-30 02:43:14.400,iOS,1715,7
2017-02-20 10:54:58.100,Android,1716,Jawbreaker
2016-02-15 11:00:42.400,iOS,1717,9
2016-02-28 01:41:09.300,Amazon Fire,1718,Fire2
2016-03-22 22:02:01.300,Android,1719,Jawbreaker
2016-12-26 07:23:48.100,Android,1720,Jawbreaker
2016-07-17 03:40:00.200,iOS,1721,9
2016-10-27 17:28:48.100,iOS,1722,7
2016-11-01 11:33:49.100,Android,1723,Marshmallow
2016-04-28 17:58:28.300,Android,1724,Jawbreaker
2015-11-11 09:18:23.400,iOS,1725,8
2016-11-03 09:22:46.100,Android,1726,Lollipop
2015-12-31 17:14:22.400,iOS,1727,7
2016-12-14 15:07:41.100,Android,1728,Marshmallow
2016-09-01 02:16:25.200,iOS,1729,9
2017-01-27 10:29:13.100,Android,1730,Marshmallow
2017-02-01 04:30:19.100,iOS,1731,9
2016-01-16 23:15:27.400,iOS,1732,8
2015-05-02 13:59:49.600,Android,1733,Lollipop
2016-12-18 09:54:36.100,Android,1734,Marshmallow
2016-10-28 13:15:38.100,iOS,1735,7
2016-10-21 14:05:57.200,iOS,1736,8
2016-10-26 06:44:48.200,iOS,1737,9
2016-12-04 14:23:15.100,Android,1738,KitKat
2016-08-25 09:00:25.200,Android,1739,Lollipop
2015-08-22 21:30:05.500,Android,1740,Lollipop
2015-05-12 05:19:45.600,iOS,1741,10
2016-11-30 09:07:09.100,iOS,1742,7
2016-12-12 21:40:43.100,Android,1743,Lollipop
2016-10-01 10:07:31.200,Android,1744,KitKat
2016-03-01 12:03:52.300,Android,1745,KitKat
2016-10-22 00:46:29.200,Amazon Fire,1746,Fire2
2014-11-17 14:07:20.700,iOS,1747,7
2014-09-02 04:12:42.800,Android,1748,Jawbreaker
2016-05-29 11:32:17.300,Android,1749,Lollipop
2016-12-07 13:12:08.100,Android,1750,Jawbreaker
2016-12-02 15:16:55.100,iOS,1751,7
2016-12-29 09:58:38.100,iOS,1752,20
2016-09-04 13:30:59.200,Android,1753,Marshmallow
2016-12-11 16:12:59.100,Amazon Fire,1754,Fire1
2016-04-09 06:29:17.300,Android,1755,Marshmallow
2016-07-10 23:47:20.200,Android,1756,Lollipop
2016-11-13 22:23:18.100,Amazon Fire,1757,Fire1
2015-08-09 07:50:09.500,iOS,1758,8
2016-05-23 19:48:30.300,Android,1759,Jawbreaker
2015-11-07 06:07:55.400,Android,1760,Lollipop
2016-08-28 16:02:52.200,Amazon Fire,1761,Fire2
2015-11-30 17:34:26.400,iOS,1762,10
2015-03-23 19:14:02.600,iOS,1763,8
2016-06-21 01:37:37.300,Amazon Fire,1764,Inferno
2016-08-03 09:41:13.200,Android,1765,Jawbreaker
2016-05-20 06:34:04.300,Android,1766,Lollipop
2013-11-16 21:42:24.000,iOS,1767,9
2016-07-17 02:04:15.200,iOS,1768,9
2016-12-17 11:43:18.100,Android,1769,Jawbreaker
2017-02-13 07:10:19.100,iOS,1770,8
2015-05-22 23:42:28.600,iOS,1771,7
2015-11-04 12:50:39.400,Android,1772,Jawbreaker
2016-02-15 05:35:00.400,Amazon Fire,1773,Fire2
2015-12-30 15:54:26.400,Android,1774,Jawbreaker
2015-04-09 12:29:01.600,Android,1775,Lollipop
2016-02-22 11:02:15.300,iOS,1776,9
2016-05-03 08:47:16.300,Android,1777,Marshmallow
2016-09-07 07:09:49.200,Amazon Fire,1778,Fire2
2016-04-05 09:53:02.300,Android,1779,Lollipop
2016-06-12 17:14:38.300,Amazon Fire,1780,Fire1
2017-01-17 06:33:00.100,iOS,1781,7
2015-03-15 15:21:07.600,iOS,1782,7
2017-02-24 15:22:23.100,iOS,1783,8
2016-09-26 23:56:58.200,iOS,1784,10
2017-01-11 21:06:13.100,Amazon Fire,1785,Fire2
2016-04-24 16:58:42.300,Android,1786,Lollipop
2016-03-06 15:41:50.300,iOS,1787,20
2016-02-09 20:56:26.400,iOS,1788,9
2016-02-14 23:46:33.400,Android,1789,Jawbreaker
2016-06-28 14:11:22.200,iOS,1790,8
2016-05-13 05:56:18.300,iOS,1791,20
2016-05-29 03:48:23.300,Android,1792,KitKat
2015-10-20 12:06:34.400,Android,1793,KitKat
2014-12-08 05:55:30.700,iOS,1794,7
2015-11-26 06:35:18.400,Android,1795,Lollipop
2016-10-27 17:06:15.100,Android,1796,KitKat
2015-05-28 04:08:55.600,Amazon Fire,1797,Fire1
2017-01-13 01:43:51.100,iOS,1798,20
2015-10-19 22:50:09.400,Android,1799,KitKat
2016-03-26 11:50:31.300,iOS,1800,10
2017-01-08 12:29:24.100,iOS,1801,10
2016-07-22 17:52:50.200,iOS,1802,9
2016-09-15 00:46:06.200,iOS,1803,20
2016-08-29 13:09:26.200,iOS,1804,10
2017-02-06 05:28:59.100,iOS,1805,8
2016-06-23 07:20:39.300,Android,1806,Jawbreaker
2017-01-22 18:16:49.100,iOS,1807,9
2016-04-02 17:09:52.300,Amazon Fire,1808,Inferno
2016-11-16 02:24:20.100,Android,1809,KitKat
2016-08-30 21:35:27.200,iOS,1810,8
2016-09-01 12:19:45.200,Android,1811,KitKat
2016-09-09 10:28:41.200,Android,1812,Marshmallow
2015-12-02 06:29:14.400,Android,1813,Jawbreaker
2016-12-11 08:53:32.100,Android,1814,Marshmallow
2016-04-25 01:38:20.300,iOS,1815,9
2016-12-08 14:00:38.100,Android,1816,Lollipop
2015-10-01 14:16:02.500,Android,1817,Marshmallow
2016-06-03 02:15:10.300,iOS,1818,9
2016-06-15 09:05:58.300,iOS,1819,10
2015-11-13 11:52:53.400,iOS,1820,20
2015-11-20 03:30:18.400,iOS,1821,7
2015-12-07 16:00:44.400,iOS,1822,20
2016-06-14 12:00:26.300,iOS,1823,9
2016-03-14 03:38:54.300,iOS,1824,20
2016-09-24 22:45:39.200,iOS,1825,8
2016-08-28 19:29:36.200,Amazon Fire,1826,Fire1
2015-10-29 01:28:25.400,iOS,1827,10
2017-02-05 22:45:54.100,Android,1828,Marshmallow
2013-10-20 12:53:52.000,Android,1829,Lollipop
2016-08-26 16:37:01.200,iOS,1830,20
2016-05-12 11:59:39.300,Android,1831,KitKat
2016-05-19 02:13:44.300,Android,1832,Marshmallow
2015-10-12 06:57:43.500,Android,1833,KitKat
2015-12-27 16:50:44.400,Amazon Fire,1834,Fire2
2015-05-19 00:49:31.600,Android,1835,Jawbreaker
2017-01-18 10:16:25.100,iOS,1836,20
2016-12-07 14:59:03.100,iOS,1837,10
2016-12-31 15:43:32.100,iOS,1838,10
2017-02-18 10:17:10.100,iOS,1839,9
2015-08-23 04:50:51.500,iOS,1840,10
2016-07-04 11:49:19.200,iOS,1841,20
2016-04-08 00:58:55.300,iOS,1842,8
2016-10-15 14:47:38.200,iOS,1843,9
2015-06-16 01:42:34.600,Android,1844,Jawbreaker
2016-04-11 11:58:30.300,Android,1845,Lollipop
2014-10-03 08:44:48.800,iOS,1846,7
2015-03-24 03:51:19.600,Android,1847,Jawbreaker
2016-12-18 20:22:48.100,Amazon Fire,1848,Fire1
2015-11-09 10:04:08.400,Android,1849,Lollipop
2016-10-02 17:54:27.200,Android,1850,Lollipop
2016-09-23 17:26:01.200,Amazon Fire,1851,Fire1
2014-02-07 22:59:18.900,iOS,1852,20
2016-07-21 22:54:46.200,Android,1853,KitKat
2016-11-05 11:59:37.100,Amazon Fire,1854,Inferno
2017-02-22 07:51:19.100,iOS,1855,8
2016-09-09 12:37:09.200,iOS,1856,10
2017-01-22 11:53:03.100,Android,1857,KitKat
2015-10-20 04:51:11.400,Amazon Fire,1858,Fire2
2016-01-03 16:30:59.400,iOS,1859,9
2015-11-06 19:32:31.400,Android,1860,Jawbreaker
2016-11-24 08:13:46.100,iOS,1861,8
2016-03-28 19:36:15.300,Amazon Fire,1862,Inferno
2016-12-01 20:11:18.100,Amazon Fire,1863,Fire1
2016-12-12 08:36:44.100,Android,1864,Marshmallow
2016-01-19 16:02:48.400,iOS,1865,8
2015-11-28 21:41:20.400,iOS,1866,7
2016-10-31 06:15:48.100,Android,1867,Marshmallow
2015-10-20 06:43:08.400,iOS,1868,9
2016-03-27 22:25:23.300,Android,1869,Marshmallow
2016-02-08 19:13:17.400,iOS,1870,8
2014-08-23 09:51:12.800,Android,1871,KitKat
2016-04-26 16:56:20.300,Android,1872,Lollipop
2015-12-23 06:34:00.400,Android,1873,KitKat
2015-11-16 23:23:08.400,iOS,1874,8
2016-11-27 17:09:37.100,Android,1875,Marshmallow
2017-01-26 11:07:51.100,Amazon Fire,1876,Fire1
2014-08-16 07:59:00.800,Android,1877,Marshmallow
2015-05-17 11:11:45.600,Android,1878,Marshmallow
2015-09-03 07:10:19.500,Android,1879,Lollipop
2017-02-16 13:19:29.100,iOS,1880,7
2017-01-25 09:50:06.100,Android,1881,Lollipop
2014-08-01 04:46:07.800,iOS,1882,8
2016-09-09 11:58:55.200,iOS,1883,9
2016-04-14 07:30:18.300,iOS,1884,20
2015-10-28 14:22:23.400,Android,1885,Lollipop
2015-11-06 16:07:48.400,Android,1886,KitKat
2016-04-19 10:36:29.300,iOS,1887,9
2016-12-27 12:44:33.100,Android,1888,KitKat
2016-11-21 09:15:40.100,iOS,1889,20
2017-01-07 22:23:54.100,Amazon Fire,1890,Fire2
2017-02-22 16:42:04.100,Android,1891,KitKat
2016-04-12 11:21:26.300,Android,1892,Marshmallow
2016-03-17 21:12:44.300,Android,1893,Jawbreaker
2015-06-29 06:17:48.500,Android,1894,KitKat
2016-11-04 12:34:31.100,iOS,1895,8
2016-08-06 11:18:35.200,iOS,1896,8
2016-07-06 21:29:28.200,Android,1897,Lollipop
2015-10-27 18:10:27.400,Android,1898,Marshmallow
2015-09-05 07:26:17.500,iOS,1899,8
2016-12-08 19:46:37.100,Android,1900,Marshmallow
2016-05-02 16:30:02.300,iOS,1901,9
2017-01-09 10:27:50.100,Android,1902,Lollipop
2016-12-09 16:18:38.100,iOS,1903,9
2015-12-03 14:17:46.400,Android,1904,Lollipop
2016-12-25 21:20:33.100,Android,1905,Marshmallow
2016-03-23 23:20:53.300,iOS,1906,20
2017-02-16 17:09:51.100,Android,1907,KitKat
2016-01-03 12:38:08.400,iOS,1908,10
2016-11-18 04:23:24.100,iOS,1909,20
2016-11-09 09:56:34.100,Android,1910,Marshmallow
2017-02-17 07:45:23.100,iOS,1911,8
2016-11-20 13:23:17.100,Android,1912,Marshmallow
2016-05-23 23:25:35.300,iOS,1913,9
2016-05-01 23:57:23.300,iOS,1914,8
2017-01-16 07:44:52.100,Android,1915,Marshmallow
2016-11-17 14:34:44.100,Amazon Fire,1916,Fire1
2017-01-16 11:28:53.100,Amazon Fire,1917,Inferno
2016-08-10 19:06:06.200,Android,1918,Jawbreaker
2014-06-12 23:37:33.800,Android,1919,Marshmallow
2016-01-02 06:23:53.400,iOS,1920,10
2015-10-25 19:58:49.400,Amazon Fire,1921,Fire2
2016-06-25 18:54:20.200,iOS,1922,20
2016-08-16 16:22:46.200,Android,1923,Lollipop
2016-01-01 05:10:52.400,Amazon Fire,1924,Inferno
2016-12-09 17:33:15.100,Android,1925,Jawbreaker
2016-02-03 12:55:25.400,Android,1926,KitKat
2015-01-15 12:29:10.700,Android,1927,Lollipop
2016-03-22 09:41:29.300,iOS,1928,9
2016-07-01 04:20:15.200,Android,1929,Marshmallow
2015-05-14 18:45:16.600,Android,1930,Jawbreaker
2016-07-11 23:56:22.200,Android,1931,Jawbreaker
2016-09-12 23:59:42.200,iOS,1932,8
2017-02-05 16:40:44.100,iOS,1933,9
2016-01-03 01:55:09.400,Android,1934,Jawbreaker
2015-12-11 20:21:55.400,iOS,1935,10
2015-07-12 11:09:00.500,iOS,1936,8
2016-08-01 15:38:39.200,iOS,1937,9
2017-01-01 10:43:16.100,iOS,1938,10
2016-11-29 20:23:26.100,Android,1939,KitKat
2015-06-08 02:09:15.600,Amazon Fire,1940,Fire1
2016-06-06 15:19:29.300,Android,1941,KitKat
2016-02-02 10:41:05.400,iOS,1942,8
2016-04-23 04:54:52.300,Amazon Fire,1943,Fire1
2017-02-18 21:25:51.100,Amazon Fire,1944,Fire2
2017-02-14 23:20:36.100,Android,1945,Lollipop
2016-04-06 23:41:23.300,Android,1946,Jawbreaker
2016-06-09 21:22:41.300,iOS,1947,7
2015-10-22 05:16:34.400,Amazon Fire,1948,Inferno
2017-01-13 08:24:52.100,iOS,1949,10
2016-03-20 07:19:30.300,iOS,1950,20
2016-12-14 02:45:18.100,iOS,1951,20
2016-07-16 04:16:09.200,Android,1952,Marshmallow
2015-07-27 03:30:32.500,iOS,1953,10
2016-12-25 23:31:26.100,iOS,1954,9
2016-04-13 12:50:28.300,iOS,1955,7
2016-03-29 08:16:20.300,iOS,1956,9
2015-04-30 18:40:42.600,iOS,1957,7
2016-04-20 05:45:47.300,Android,1958,Jawbreaker
2015-11-07 08:43:26.400,iOS,1959,20
2015-10-23 05:13:53.400,Android,1960,Jawbreaker
2014-11-29 07:36:31.700,Android,1961,Jawbreaker
2014-05-30 05:57:45.900,iOS,1962,8
2016-10-06 17:48:12.200,Android,1963,KitKat
2015-10-12 12:14:44.500,Android,1964,Lollipop
2013-11-23 18:33:05.000,Android,1965,Marshmallow
2015-02-08 10:18:42.700,Android,1966,KitKat
2016-06-23 20:26:45.300,iOS,1967,9
2015-06-13 03:34:16.600,Amazon Fire,1968,Inferno
2014-07-28 09:24:45.800,Android,1969,Marshmallow
2016-06-18 00:35:49.300,Android,1970,Lollipop
2016-12-05 02:15:58.100,iOS,1971,8
2016-07-08 06:58:48.200,iOS,1972,20
2015-04-29 20:36:21.600,iOS,1973,9
2016-10-01 23:29:11.200,iOS,1974,20
2015-11-20 01:46:19.400,iOS,1975,8
2015-11-04 03:11:21.400,Android,1976,Marshmallow
2015-12-18 15:58:06.400,Android,1977,Lollipop
2016-10-25 11:47:15.200,iOS,1978,8
2016-10-03 02:09:03.200,Android,1979,Marshmallow
2016-05-22 08:38:21.300,Amazon Fire,1980,Inferno
2017-01-31 14:37:22.100,iOS,1981,20
2015-10-26 22:32:58.400,Android,1982,Lollipop
2015-11-13 17:25:53.400,Android,1983,KitKat
2016-03-09 18:24:34.300,Android,1984,Jawbreaker
2016-06-02 10:18:06.300,iOS,1985,20
2017-01-20 22:11:44.100,Android,1986,Lollipop
2016-09-19 04:07:05.200,iOS,1987,7
2017-02-03 00:59:42.100,iOS,1988,20
2016-05-04 09:06:27.300,iOS,1989,9
2015-12-31 08:52:16.400,iOS,1990,8
2016-03-11 02:37:53.300,Android,1991,Lollipop
2015-12-01 09:34:01.400,Android,1992,Jawbreaker
2015-09-26 22:52:30.500,Android,1993,Marshmallow
2017-01-23 11:50:41.100,iOS,1994,8
2016-11-12 04:31:35.100,Amazon Fire,1995,Fire2
2016-04-06 12:04:45.300,iOS,1996,10
2014-05-07 07:37:56.900,Amazon Fire,1997,Inferno
2016-05-12 04:44:22.300,Android,1998,KitKat
2016-02-11 11:55:21.400,iOS,1999,8
2016-07-18 10:35:21.200,iOS,2000,20
2016-11-01 12:14:34.100,Android,2001,KitKat
2016-07-08 00:44:02.200,Android,2002,Jawbreaker
2015-03-30 01:13:01.600,iOS,2003,7
2016-05-02 07:19:54.300,Android,2004,Lollipop
2017-02-27 05:17:37.100,Android,2005,Lollipop
2016-12-15 15:31:45.100,Amazon Fire,2006,Fire2
2015-09-15 21:38:34.500,iOS,2007,9
2017-01-19 17:01:58.100,Android,2008,Lollipop
2016-11-01 00:07:03.100,iOS,2009,7
2016-12-17 13:39:09.100,iOS,2010,8
2015-10-11 18:03:38.500,iOS,2011,10
2016-12-16 18:27:26.100,iOS,2012,8
2014-11-17 22:37:23.700,iOS,2013,9
2016-03-10 01:33:12.300,Android,2014,Lollipop
2017-01-03 15:01:34.100,Android,2015,Jawbreaker
2016-10-03 21:50:21.200,Android,2016,Jawbreaker
2015-06-03 15:44:58.600,iOS,2017,7
2016-09-17 08:07:46.200,Android,2018,KitKat
2016-12-01 16:19:59.100,Android,2019,Marshmallow
2016-09-20 02:12:32.200,Amazon Fire,2020,Fire2
2016-08-04 13:10:33.200,Android,2021,Jawbreaker
2016-08-17 09:40:59.200,Android,2022,Jawbreaker
2015-12-23 20:18:29.400,Android,2023,Jawbreaker
2016-08-17 04:46:58.200,Amazon Fire,2024,Fire2
2016-12-04 02:12:54.100,iOS,2025,8
2014-12-17 18:48:44.700,Android,2026,Marshmallow
2016-03-26 17:16:16.300,iOS,2027,7
2016-11-26 07:21:06.100,Amazon Fire,2028,Fire1
2016-03-14 01:26:32.300,Amazon Fire,2029,Fire2
2014-09-19 13:30:35.800,Android,2030,Marshmallow
2017-01-12 05:30:51.100,iOS,2031,9
2016-12-26 05:18:04.100,iOS,2032,7
2015-11-10 03:32:28.400,iOS,2033,7
2016-11-10 15:25:03.100,Android,2034,Lollipop
2016-07-30 10:37:30.200,iOS,2035,7
2016-09-21 09:42:46.200,Android,2036,Lollipop
2014-08-07 10:19:15.800,Amazon Fire,2037,Fire2
2016-10-29 21:50:08.100,Amazon Fire,2038,Inferno
2015-10-09 23:29:40.500,iOS,2039,7
2015-05-25 20:08:39.600,iOS,2040,10
2016-10-10 20:23:25.200,Android,2041,Lollipop
2016-05-18 22:53:13.300,Amazon Fire,2042,Inferno
2017-02-20 12:01:44.100,iOS,2043,8
2016-12-18 04:34:29.100,iOS,2044,9
2015-11-22 15:07:25.400,iOS,2045,7
2016-06-21 05:53:17.300,iOS,2046,10
2015-06-16 09:56:42.600,Android,2047,Jawbreaker
2015-03-24 07:16:10.600,Android,2048,Lollipop
2014-12-20 06:12:06.700,iOS,2049,10
2015-11-27 05:24:49.400,Android,2050,KitKat
2015-06-02 21:34:34.600,iOS,2051,7
2015-12-23 14:19:50.400,iOS,2052,7
2017-01-26 05:56:32.100,iOS,2053,8
2014-05-04 22:18:39.900,Android,2054,Jawbreaker
2016-12-28 05:23:00.100,iOS,2055,7
2016-07-03 10:18:11.200,iOS,2056,7
2016-05-11 12:36:34.300,iOS,2057,9
2015-09-03 17:00:55.500,iOS,2058,7
2016-08-26 05:46:44.200,Android,2059,Jawbreaker
2016-01-31 16:08:01.400,Android,2060,KitKat
2016-01-09 05:25:30.400,iOS,2061,7
2016-01-18 10:46:03.400,iOS,2062,8
2014-11-01 21:09:42.700,Android,2063,Jawbreaker
2016-12-04 21:20:00.100,Android,2064,Marshmallow
2015-09-28 05:03:56.500,iOS,2065,7
2016-11-26 22:48:01.100,iOS,2066,20
2016-04-02 05:52:31.300,iOS,2067,9
2017-02-20 20:06:54.100,Android,2068,KitKat
2015-03-14 20:47:17.600,Amazon Fire,2069,Fire2
2016-11-25 16:44:51.100,Android,2070,Jawbreaker
2016-01-14 05:27:31.400,iOS,2071,20
2016-04-07 15:02:04.300,Android,2072,Marshmallow
2015-11-16 19:19:55.400,iOS,2073,7
2016-11-28 09:18:02.100,Android,2074,Lollipop
2016-02-29 15:09:32.300,Amazon Fire,2075,Fire1
2016-10-07 03:30:28.200,iOS,2076,8
2016-12-24 00:09:30.100,Android,2077,Jawbreaker
2015-07-02 17:42:14.500,iOS,2078,8
2016-10-02 18:40:28.200,Amazon Fire,2079,Inferno
2017-01-27 13:31:51.100,Android,2080,Jawbreaker
2016-03-12 05:51:05.300,iOS,2081,9
2016-08-27 01:17:19.200,Android,2082,KitKat
2016-11-27 00:52:49.100,Android,2083,Marshmallow
2015-12-29 11:17:08.400,iOS,2084,10
2016-07-20 07:33:01.200,Amazon Fire,2085,Fire1
2016-07-01 08:19:45.200,iOS,2086,8
2017-01-05 20:32:54.100,Android,2087,Jawbreaker
2015-07-11 01:25:47.500,iOS,2088,8
2017-02-26 20:17:37.100,Android,2089,Lollipop
2017-02-28 13:38:49.100,iOS,2090,20
2017-02-18 00:20:07.100,Android,2091,Lollipop
2014-08-30 18:57:38.800,iOS,2092,8
2016-05-10 15:08:58.300,Android,2093,KitKat
2016-12-11 17:35:02.100,iOS,2094,9
2015-10-27 16:32:02.400,iOS,2095,20
2017-02-26 21:44:31.100,Amazon Fire,2096,Fire2
2016-12-23 04:14:05.100,Android,2097,KitKat
2017-02-26 02:20:58.100,Android,2098,Lollipop
2016-11-06 21:28:59.100,iOS,2099,20
2014-12-04 08:25:55.700,iOS,2100,9
2016-07-29 20:55:37.200,Amazon Fire,2101,Inferno
2015-12-23 11:05:18.400,Android,2102,Jawbreaker
2016-03-01 03:59:57.300,iOS,2103,7
2017-01-28 03:05:13.100,Android,2104,Lollipop
2017-01-09 23:19:03.100,Android,2105,KitKat
2016-06-01 05:47:56.300,iOS,2106,10
2016-11-30 05:12:52.100,Amazon Fire,2107,Fire2
2016-12-27 06:13:07.100,Android,2108,Lollipop
2014-10-29 09:35:06.700,Android,2109,Jawbreaker
2015-07-11 11:04:37.500,Android,2110,Lollipop
2016-01-23 05:25:25.400,Android,2111,Lollipop
2017-02-13 22:23:05.100,iOS,2112,8
2016-06-14 12:58:05.300,Android,2113,Marshmallow
2015-04-14 15:52:13.600,iOS,2114,10
2016-01-22 09:34:23.400,Android,2115,Lollipop
2017-01-15 04:22:39.100,Android,2116,Marshmallow
2014-07-08 06:57:47.800,Android,2117,Marshmallow
2016-11-15 00:10:48.100,iOS,2118,8
2016-06-22 23:43:49.300,Android,2119,Lollipop
2014-01-12 22:24:45.000,iOS,2120,7
2016-12-27 01:36:59.100,Android,2121,Jawbreaker
2016-08-17 15:26:56.200,iOS,2122,8
2017-02-15 08:30:54.100,iOS,2123,20
2016-05-09 15:28:24.300,iOS,2124,20
2015-06-13 10:13:19.600,Android,2125,KitKat
2016-09-06 05:05:41.200,Amazon Fire,2126,Fire2
2016-04-18 15:25:37.300,Android,2127,KitKat
2016-10-26 06:31:24.200,Android,2128,Jawbreaker
2016-03-15 23:18:33.300,iOS,2129,7
2017-01-24 03:24:38.100,Android,2130,Lollipop
2016-08-16 06:42:20.200,Android,2131,Jawbreaker
2016-04-07 11:31:55.300,Android,2132,Jawbreaker
2017-01-03 03:51:30.100,iOS,2133,8
2016-09-10 00:54:44.200,iOS,2134,20
2016-04-03 10:07:47.300,iOS,2135,8
2016-10-09 04:05:48.200,Android,2136,Jawbreaker
2014-06-12 15:08:43.800,Amazon Fire,2137,Inferno
2015-12-17 21:18:37.400,Android,2138,Lollipop
2015-12-12 04:51:31.400,iOS,2139,20
2017-01-04 13:04:49.100,iOS,2140,8
2015-10-01 18:03:46.500,iOS,2141,10
2016-05-31 13:06:16.300,iOS,2142,10
2015-04-11 23:48:54.600,iOS,2143,8
2015-12-12 04:40:56.400,Android,2144,Lollipop
2016-08-04 07:32:38.200,Android,2145,KitKat
2015-04-14 03:47:10.600,iOS,2146,20
2015-12-08 15:52:26.400,Android,2147,Jawbreaker
2016-01-24 19:24:12.400,Android,2148,KitKat
2017-02-08 11:57:06.100,iOS,2149,10
2017-01-27 10:28:40.100,iOS,2150,20
2016-04-26 22:12:47.300,Android,2151,Lollipop
2015-06-09 17:33:24.600,Android,2152,Jawbreaker
2015-11-29 03:02:37.400,Android,2153,Marshmallow
2016-09-06 11:09:45.200,Amazon Fire,2154,Inferno
2016-12-04 10:48:46.100,Android,2155,Jawbreaker
2015-10-24 01:10:41.400,Amazon Fire,2156,Fire1
2015-10-16 14:19:51.500,iOS,2157,10
2015-11-17 07:40:23.400,iOS,2158,7
2016-12-22 09:00:34.100,Android,2159,Lollipop
2015-01-10 06:31:35.700,Android,2160,Lollipop
2016-07-01 16:51:37.200,iOS,2161,7
2016-07-05 08:58:56.200,Android,2162,Marshmallow
2015-04-21 15:01:53.600,iOS,2163,8
2016-12-16 07:34:58.100,Android,2164,Jawbreaker
2016-10-31 13:04:12.100,Android,2165,KitKat
2016-02-24 13:22:14.300,Android,2166,Lollipop
2015-09-21 01:23:28.500,Android,2167,KitKat
2016-07-08 10:24:26.200,Android,2168,Lollipop
2016-11-14 18:00:10.100,iOS,2169,9
2016-08-15 07:51:25.200,Android,2170,KitKat
2016-01-02 06:48:21.400,Android,2171,Lollipop
2016-05-08 17:54:22.300,Android,2172,Lollipop
2016-11-22 02:22:39.100,Android,2173,Jawbreaker
2015-12-29 08:16:22.400,iOS,2174,9
2016-02-18 17:43:22.400,iOS,2175,8
2016-08-18 03:16:20.200,iOS,2176,7
2015-09-07 16:43:00.500,iOS,2177,7
2017-01-10 01:44:48.100,iOS,2178,9
2016-11-18 18:41:41.100,iOS,2179,8
2016-09-09 11:07:14.200,iOS,2180,10
2017-01-19 10:10:45.100,iOS,2181,9
2016-03-22 09:45:34.300,iOS,2182,7
2016-08-11 09:28:28.200,Amazon Fire,2183,Fire2
2014-12-22 22:16:06.700,Android,2184,Marshmallow
2015-11-07 04:13:59.400,Android,2185,KitKat
2017-02-09 08:18:28.100,Android,2186,Marshmallow
2017-02-13 01:19:19.100,Android,2187,KitKat
2016-05-15 19:58:47.300,Android,2188,KitKat
2017-02-13 09:01:08.100,Android,2189,Marshmallow
2016-12-14 05:51:54.100,Android,2190,Jawbreaker
2016-10-17 01:17:44.200,Android,2191,Jawbreaker
2014-01-24 14:06:53.000,Amazon Fire,2192,Fire1
2016-02-20 15:30:11.400,iOS,2193,10
2016-10-09 18:16:52.200,iOS,2194,7
2016-11-02 01:12:59.100,iOS,2195,9
2016-09-24 19:34:17.200,Android,2196,Lollipop
2016-08-26 05:25:59.200,iOS,2197,20
2016-06-30 16:14:51.200,Android,2198,Jawbreaker
2015-10-18 17:51:14.500,iOS,2199,10
2017-01-12 14:28:24.100,iOS,2200,10
2014-11-20 12:30:48.700,iOS,2201,8
2016-07-03 16:08:17.200,Android,2202,Marshmallow
2016-11-24 02:35:09.100,Android,2203,Marshmallow
2016-01-01 13:27:00.400,Amazon Fire,2204,Fire2
2016-08-31 19:34:54.200,iOS,2205,9
2016-10-18 15:53:43.200,Amazon Fire,2206,Fire1
2015-12-04 04:07:25.400,Android,2207,Marshmallow
2016-03-15 18:59:59.300,Android,2208,Lollipop
2014-12-02 17:44:41.700,iOS,2209,8
2016-03-31 18:05:09.300,Android,2210,Lollipop
2016-08-19 07:09:33.200,Android,2211,Marshmallow
2014-11-13 20:43:22.700,iOS,2212,9
2015-11-11 03:29:40.400,iOS,2213,8
2017-02-23 01:33:49.100,Android,2214,Marshmallow
2017-02-19 20:56:17.100,iOS,2215,8
2015-03-27 21:12:14.600,Android,2216,Marshmallow
2016-07-17 17:01:54.200,iOS,2217,10
2016-02-12 05:45:40.400,iOS,2218,9
2013-11-15 17:54:44.000,Android,2219,Jawbreaker
2016-08-05 21:54:46.200,iOS,2220,10
2016-06-15 12:54:53.300,iOS,2221,9
2017-01-23 08:18:17.100,Android,2222,Marshmallow
2016-09-10 19:23:04.200,Android,2223,Lollipop
2016-08-28 06:34:31.200,Android,2224,Marshmallow
2015-12-07 14:37:20.400,Android,2225,KitKat
2014-12-24 00:45:03.700,iOS,2226,7
2017-02-28 12:30:03.100,Android,2227,KitKat
2016-02-06 18:10:51.400,iOS,2228,10
2016-05-01 19:21:15.300,Android,2229,Marshmallow
2016-03-11 07:12:37.300,Android,2230,Lollipop
2015-05-31 04:58:05.600,iOS,2231,20
2015-07-09 01:58:30.500,iOS,2232,10
2015-12-13 23:54:00.400,iOS,2233,7
2017-02-06 09:03:06.100,iOS,2234,9
2016-09-13 03:48:45.200,iOS,2235,7
